id,title,main_picture,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,start_date,end_date,media_type,status,genres
10506,Shiawase Haitatsu Taneko,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/28900.webp', 'large': 'https://cdn.myanimelist.net/images/anime/2/28900l.webp'}","The story centers around a cat who answers people's wishes and delivers happiness. (""Tane"" and ""neko"" are the Japanese words for ""seed"" and ""cat,"" respectively.)

(Source: ANN)",,14451.0,12883,1551,80,2011-03-26,,tv,currently_airing,['Comedy']
60612,Shibuya♡Hachi Part 3,"{'medium': 'https://cdn.myanimelist.net/images/anime/1804/148377.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1804/148377l.jpg'}",Part 3 of Shibuya♡Hachi.,,14459.0,20018,306,27,2025-04-05,,tv,currently_airing,['Comedy']
48442,Shikaru Neko,"{'medium': 'https://cdn.myanimelist.net/images/anime/1008/113384.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1008/113384l.jpg'}",,,14465.0,10715,2996,86,2021-03-22,,tv,currently_airing,['Slice of Life']
18941,Shimajirou no Wow!,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/50737.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/50737l.jpg'}",Fourth season of the Shimajirou children's television series.,,14484.0,15432,769,102,2012-04-02,,tv,currently_airing,"['Adventure', 'Comedy', 'Fantasy', 'Kids']"
54871,Shin Nippon History,"{'medium': 'https://cdn.myanimelist.net/images/anime/1433/134811.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1433/134811l.jpg'}",,,14508.0,15330,792,51,2020-01-06,,tv,currently_airing,"['Comedy', 'Historical']"
61730,Shixiong A Shixiong 3rd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1229/149886.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1229/149886l.jpg'}",,,14548.0,21575,220,35,2024-06-06,2025-05-29,ona,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']"
57357,Shuwawan!,"{'medium': 'https://cdn.myanimelist.net/images/anime/1129/140004.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1129/140004l.webp'}","Shuwawan! chronicles the family life of real-life photographer and essayist Harumichi Saitou. Saitou and his wife are both deaf, his children are both hearing, and the family communicates in sign language. The anime draws on Saitou's own Ikuji Manga Nikki (Child-rearing Manga Diary) work.

(Source: ANN)",,14646.0,18454,415,49,2023-03-22,,tv,currently_airing,"['Childcare', 'Slice of Life']"
58799,Sorotani no Animetchi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1581/142869.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1581/142869l.jpg'}",,,14803.0,24516,116,29,2021-07-04,,ona,currently_airing,['Comedy']
54558,Spicy Candy,"{'medium': 'https://cdn.myanimelist.net/images/anime/1289/133505.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1289/133505l.jpg'}","Spicy is a young, sharp-tongued girl who sings about everyday trivial things, and lives with her black cat named Candy.

(Source: ANN)",,14823.0,20926,256,49,2022-12-03,,ona,currently_airing,['Music']
54071,Spookiz Specials,"{'medium': 'https://cdn.myanimelist.net/images/anime/1773/132267.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1773/132267l.jpg'}",Special episodes of Spookiz.,,14832.0,22737,166,33,2014-10-20,,ona,currently_airing,"['Comedy', 'Kids', 'Supernatural']"
61300,Sumikko Gurashi: Koko ga Ochitsukun desu,"{'medium': 'https://cdn.myanimelist.net/images/anime/1177/149954.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1177/149954l.jpg'}",,,14866.0,18753,392,32,2025-04-04,,tv,currently_airing,['Comedy']
49743,Tabi wa ni,"{'medium': 'https://cdn.myanimelist.net/images/anime/1909/117482.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1909/117482l.webp'}","The anime's story centers on Akari (a quiet high schooler who has inherited a love of travel from her older sister, who took care of her in place of often absent parents) and Nagi (Akari's cheerful classmate who willingly jumps into any activity, and becomes interested in Akari due to her mysterious air), who travel throughout Japan.

(Source: ANN)",,14912.0,11287,2538,85,2023-04-08,,ova,currently_airing,['Slice of Life']
61420,Taigu Zhan Hun,"{'medium': 'https://cdn.myanimelist.net/images/anime/1012/149960.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1012/149960l.jpg'}","A generation of martial arts emperor was killed and fell, and ten thousand years later he was reborn in a young man named Qin Feng. He awakened the supreme spirit and practiced the supreme martial arts. From then on, he fought against countless geniuses. All the heavens and the worlds will tremble because of his return!

(Source: Youku, Google translated)",,14933.0,20213,296,49,2025-04-12,,ona,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts', 'Reincarnation']"
50388,Taiko no Tatsujin Anime Ba-Jon!,"{'medium': 'https://cdn.myanimelist.net/images/anime/1147/119494.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1147/119494l.webp'}",,,14937.0,18995,372,51,2021-11-16,,ona,currently_airing,"['Comedy', 'Kids', 'Music']"
40393,Taka no Tsumedan no Ike! ODAman,"{'medium': 'https://cdn.myanimelist.net/images/anime/1318/103016.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1318/103016l.webp'}","A collaboration between the Eagle Talon franchise and the Ministry of Foreign Affairs Japan Official Development Assistance program. Yoshida has become a superhero called ODAman and explains everything about the ODA program. Essentially the program gathers aid from developed countries to assist developing countries to help close the gap in education, agriculture, financial power, etc.

Episodes are first posted to MOFA's official YouTube channel and then later on DLE's official YouTube channel.",,14963.0,18739,393,51,2018-09-20,,ona,currently_airing,"['Comedy', 'Parody', 'Super Power']"
54873,Takoru TV,"{'medium': 'https://cdn.myanimelist.net/images/anime/1603/134813.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1603/134813l.jpg'}",A series of shorts featuring TV Osaka's mascot character Takoru-kun which are broadcast at various times throughout the week.,,14968.0,23077,153,33,2002,,tv,currently_airing,['Slice of Life']
60733,Tamagotchi Short Anime 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1490/147446.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1490/147446l.jpg'}",The second season of Tamagotchi Short Anime.,,14974.0,24133,124,18,2024-10-18,,ona,currently_airing,"['Anthropomorphic', 'Comedy', 'Video Game']"
58728,Teikou Penguin,"{'medium': 'https://cdn.myanimelist.net/images/anime/1555/142707.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1555/142707l.webp'}","Follows a penguin working at a black company and his daily life as he grapples with the absurdities of society, such as his boss who forces him to work overtime and his customers who make complaints.

(Source: Wikipedia, translated)",,15039.0,23237,147,14,2019-01-22,,ona,currently_airing,"['Anthropomorphic', 'Comedy', 'Workplace']"
60200,Terra Live,"{'medium': 'https://cdn.myanimelist.net/images/anime/1060/149836.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1060/149836l.jpg'}",,,15056.0,22561,173,35,2025-05-16,,ona,currently_airing,"['Comedy', 'Parody']"
60855,Tiandu Yilu,"{'medium': 'https://cdn.myanimelist.net/images/anime/1845/150137.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1845/150137l.jpg'}",,,15120.0,22048,196,25,2025-01-27,,ona,currently_airing,"['Action', 'Martial Arts']"
32799,Tokio Heidi: Mainichi no Kodomo Uta,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/78642.webp', 'large': 'https://cdn.myanimelist.net/images/anime/2/78642l.webp'}","A series of animated music videos and short videos teaching children common everyday tasks, such as brushing teeth.",,15188.0,19496,339,54,2011-04-06,,ona,currently_airing,"['Kids', 'Music']"
51682,Tomica Heroes Jobraver: Tokusou Gattai Robo,"{'medium': 'https://cdn.myanimelist.net/images/anime/1653/123635.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1653/123635l.webp'}",,,15199.0,20182,298,37,2022-04-22,,ona,currently_airing,"['Action', 'Kids', 'Mecha']"
61258,Transformers: Wild King,"{'medium': 'https://cdn.myanimelist.net/images/anime/1254/148557.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1254/148557l.jpg'}",,,15253.0,22310,183,25,2025-03-26,,ona,currently_airing,"['Action', 'Mecha', 'Sci-Fi']"
61273,Tsurezure PoPiPa,"{'medium': 'https://cdn.myanimelist.net/images/anime/1708/148639.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1708/148639l.jpg'}","Short anime about Poppin'Party's daily life released for the band's 10th anniversary.

(Source: Official BanG Dream! X Account)
",,15273.0,22906,160,21,2025-04-28,,ona,currently_airing,['Slice of Life']
61704,Tun Tian Ji,"{'medium': 'https://cdn.myanimelist.net/images/anime/1356/149824.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1356/149824l.jpg'}","Tun Tian Ji depicts the legendary transformation of the young Wu Yu from a mortal to an immortal Buddha. 

(Source: Tencent, Google translated)",,15315.0,23286,147,16,2025-05-19,,ona,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']"
54361,Umi no Mukashibanashi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1389/133111.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1389/133111l.jpg'}",A series of folktales about the ocean.,,15391.0,22990,157,17,2019-02-02,,movie,currently_airing,"['Fantasy', 'Kids']"
34990,Unicorn no Kyupi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1165/91319.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1165/91319l.webp'}","Unicorn no Kyupi is a helpful sprite that lives in the kitchen and polishes dirty pots and pans clean with its fluffy white body. Harigorou, a rival sprite shaped like a hedgehog, tries to interfere. 

(Source: Crunchyroll)",,15398.0,18485,412,50,2017-03-20,,tv_special,currently_airing,"['Fantasy', 'Kids']"
60418,Wan Jie Du Zun 3rd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1472/146749.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1472/146749l.jpg'}",,,15461.0,16461,605,104,2024-11-30,,ona,currently_airing,"['Action', 'Adventure', 'Fantasy']"
56773,Wan Jie Zhizun 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1967/138810.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1967/138810l.webp'}",The second season of Wan Jie Zhizun.,,15462.0,17449,495,70,2023-09-28,,ona,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Martial Arts']"
59752,Warau Red List,"{'medium': 'https://cdn.myanimelist.net/images/anime/1437/145327.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1437/145327l.jpg'}","Endangered animals complain about humans! The animals' complaints reveal the relationship between nature and humans!

(Source: NHK, translated)",,15502.0,19962,310,21,2024-08-14,,tv,currently_airing,"['Comedy', 'Educational']"
59893,WBB Short Short Animation,"{'medium': 'https://cdn.myanimelist.net/images/anime/1437/146470.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1437/146470l.jpg'}",Spin-off series of the original short animation Wander Burabura Bakkamu.,,15523.0,23424,142,23,2024-09-02,,ona,currently_airing,['Slice of Life']
52257,Wo Cong Zhu Tian Wan Jie Guilai,"{'medium': 'https://cdn.myanimelist.net/images/anime/1280/124930.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1280/124930l.webp'}","Sitting in the prison for three years. Li Xiantian is back! He carries the seven strongest bloodlines of the heavens, twelve peak master skills, thirty-six sets of ten thousand realm supreme exercises, seventy-two mysterious and strongest skills, and one hundred and eight laws of chaos. But with his current strength, the bloodline spirit beast he summoned is a pig?

(Source: MU)",,15541.0,19734,324,31,2021,,ona,currently_airing,"['Action', 'Fantasy', 'Martial Arts']"
61212,Wo de Shixiong Tai Qiang Le,"{'medium': 'https://cdn.myanimelist.net/images/anime/1950/150139.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1950/150139l.jpg'}","Due to the cultivator Lu Shaoqing accidentally obtained the immortal treasure ""Spring and Autumn Ring"", he was listed as a world-destroying demon by the righteous immortal alliance and was hunted to death. He accidentally traveled through time and space back to a thousand years ago and shared a body with the enemy who killed him. In order to survive, Lu Shaoqing, who was deep in the enemy's nest, fought wits and courage with his body to snatch the body, and anticipated the enemy's moves to collect rare treasures. In the end, under his wits and courage, Lu Shaoqing became the first playboy of the righteous path who was hated by everyone! The secrets of the world of cultivation gradually surfaced. Lu Shaoqing counted with his fingers, and the history had already changed!

(Source: Bilibili, Google translated)",,15555.0,18209,433,57,2025-04-01,,ona,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']"
48101,Wo Shi Bu Bai Chi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1078/150114.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1078/150114l.webp'}",,,15582.0,22022,197,26,2019-07-31,,ona,currently_airing,['Kids']
37343,Working Boys,"{'medium': 'https://cdn.myanimelist.net/images/anime/1100/90646.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1100/90646l.jpg'}",Cappy (an anthropomorphic baseball cap) and Knitty (an anthropomorphic knitted hat) help residents of their town with small tasks and acts of kindness.,,15610.0,19730,325,30,2018-02-15,,tv_special,currently_airing,['Kids']
47599,Xiangchang Paidui,"{'medium': 'https://cdn.myanimelist.net/images/anime/1682/130173.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1682/130173l.jpg'}",,,15730.0,23242,147,14,2018-03-15,,ona,currently_airing,['Comedy']
61496,Xiao Xian Zhi Yao,"{'medium': 'https://cdn.myanimelist.net/images/anime/1678/150004.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1678/150004l.jpg'}","He Wan, the leader of the Hidden Clan feared by all three realms, suddenly attacked the Heavenly Palace. The Supreme God Nan Ze came to fight. In order to protect Nan Ze, the jade-growing fairy Yu Zhiyao risked her life to save him. When she and He Wan were about to perish together, she was unexpectedly reborn. By mistake, Yu Zhiyao was reborn into He Wan's body. After the rebirth, He Wan's Hidden Power was greatly damaged. Ting Zhao, the Hidden Guard of the West Sea, came to help the leader He Wan recover her Hidden Power. Since then, Zhiyao was forced to embark on the road of a two-faced female leader, pretending to be majestic in front of others and being charming in front of the king...

(Source: Iqiyi, Google translated)",,15869.0,21746,212,29,2025-04-21,,ona,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']"
58924,Xuan Di Chuanshuo,"{'medium': 'https://cdn.myanimelist.net/images/anime/1088/143268.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1088/143268l.jpg'}",,,16181.0,23327,145,12,2024-03-28,,ona,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Historical']"
61654,Yi Na He Qiaqia 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1938/149680.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1938/149680l.jpg'}",,,16271.0,28319,51,4,2025-04-25,,ona,currently_airing,"['Kids', 'Slice of Life']"
61656,Yi Zhi Baobao 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1099/149682.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1099/149682l.jpg'}",,,16285.0,28409,40,3,2025-02,,ona,currently_airing,"['Kids', 'Music']"
45677,Yichan Xiao Heshang,"{'medium': 'https://cdn.myanimelist.net/images/anime/1312/111111.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1312/111111l.webp'}",,,16289.0,21046,250,22,2016-12-15,,ona,currently_airing,"['Historical', 'Kids', 'Slice of Life']"
59765,Yishi Du Zun 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1488/150005.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1488/150005l.jpg'}",,,16311.0,18375,421,60,2024-09-14,,ona,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']"
58604,Youkoso Ninchishou Sekai e,"{'medium': 'https://cdn.myanimelist.net/images/anime/1573/142457.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1573/142457l.jpg'}","Travel through the words of people with dementia by seeing how they experience the everyday and problems they face.

(Source: Official site, translated)",,16362.0,18474,413,18,2022-08-14,,tv,currently_airing,"['Adventure', 'Educational', 'Slice of Life']"
61363,YouTuNya 3rd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1832/150003.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1832/150003l.jpg'}",The third season of YouTuNya.,,16370.0,20929,256,23,2025-04-15,,tv,currently_airing,['Comedy']
30119,Yowamushi Monsters,"{'medium': 'https://cdn.myanimelist.net/images/anime/11/72127.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/72127l.jpg'}",An NHK toddler's anime following cowardly creatures representing typical Halloween monsters like Dracula and a witch.,,16376.0,16512,597,45,2012-12-25,,tv,currently_airing,['Kids']
36700,Yumearu Ugoku Ehon,"{'medium': 'https://cdn.myanimelist.net/images/anime/11/88705.webp', 'large': 'https://cdn.myanimelist.net/images/anime/11/88705l.webp'}",Short animations for the Ugoku Ehon (Moving Picture Book) line by the Yumearu company. Yumearu specializes in children's education.,,16427.0,19735,324,75,2015-03-19,,ona,currently_airing,"['Fantasy', 'Kids']"
61379,Yurukawa Mell-chan,"{'medium': 'https://cdn.myanimelist.net/images/anime/1277/149017.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1277/149017l.jpg'}","Mell-chan aims to become a professional ""care doll"" and overcomes various training. What exactly is that training...

(Source: Official site, translated)",,16441.0,24010,127,19,2025-04-03,,tv,currently_airing,"['Kids', 'Slice of Life']"
60280,Zenryoku Usagi (2023) 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1297/150031.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1297/150031l.jpg'}",Second season of Zenryoku Usagi (2023).,,16476.0,22120,192,17,2025-04-09,,tv,currently_airing,"['Comedy', 'Kids']"
47651,Zhuanzhan Chao Xuan Doushi: Chao Xuan Juexing,"{'medium': 'https://cdn.myanimelist.net/images/anime/1110/130183.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1110/130183l.webp'}",,,16633.0,23880,130,13,,,ona,currently_airing,['Adventure']
59938,Zongmen Li Chule Wo Dou Shi Wodi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1029/150138.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1029/150138l.jpg'}","The legendary hacker was chased to death by the system's AI in order to save humanity, and unexpectedly became the leader of the first sect in another world. However, in order to deal with the situation of all undercover agents in the sect and the system crisis that came with it, Chen Ning just wanted to keep a low profile and wait and see, have a look. But like a cone in the bag, even though he was cold-faced and unparalleled and cared about the world, he was still among thousands of flowers, and each one was touched. Finally, with the help of the system agent Jiang Que, Chen Ning's domineering body shook, and both the enemy and ourselves just bow down and bow! The secrets of the world rushed to be opened to him, and he finally solved the crisis of annihilation.

(Source: Bilibili, Google translated)",,16652.0,17296,510,96,2024-10-14,,ona,currently_airing,"['Action', 'Fantasy', 'Historical', 'Isekai']"
61090,Zui Qiang Shengji,"{'medium': 'https://cdn.myanimelist.net/images/anime/1333/148162.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1333/148162l.jpg'}","Zhao Fang brought the game system to another world and found himself a useless young master with no martial arts skills, and only a maid by his side. Faced with difficulties, Zhao Fang felt that it was time to show himself. Zhao Fang, who has extensive game experience, successfully found the system BUG, ​​worked hard to level up, went through hardships, entered countless secret realms, and completed various tasks arranged by the system.

(Source: Tencent, Google translated)",,16659.0,20820,261,34,2025-02-26,,ona,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Isekai', 'Martial Arts']"
61485,Jigu-ui Juin-eun Goyangi-da,"{'medium': 'https://cdn.myanimelist.net/images/anime/1013/149248.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1013/149248l.jpg'}","Though Chichi the cat looks very cute, she has one goal: eradicate humanity and take over the world! She decides to recruit comrades to aid her in her quest, but it looks like world conquest won't be that easy?! Follow the adventures of Chichi the tyrant, Dunno the doggo who loves humans, and Kaiser Kang Taeshik, the hard-boiled wild hamster, as they face many hardships on their path to absolute dominion!

(Source: Kakao Entertainment Corp., translated)",,16790.0,22464,177,7,2025-04-12,,tv,currently_airing,"['Anthropomorphic', 'Comedy']"
53205,Jun You Yun II,"{'medium': 'https://cdn.myanimelist.net/images/anime/1897/150211.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1897/150211l.jpg'}",Second season of Jun You Yun.,,16935.0,15668,724,1,2025-05-28,,ona,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']"
60070,Kaijuu Sekai Seifuku (TV),"{'medium': 'https://cdn.myanimelist.net/images/anime/1582/150123.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1582/150123l.jpg'}",Following the chaotic and heartwarming daily lives of Kaijuu who have come to Earth to conquer the world and live with their human masters.,,16991.0,15050,857,58,2025-04-05,,tv,currently_airing,"['Pets', 'Slice of Life']"
47787,Kaixin Chui Chui,"{'medium': 'https://cdn.myanimelist.net/images/anime/1498/117956.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1498/117956l.webp'}",,,17029.0,23035,155,13,2015,,ona,currently_airing,['Comedy']
30154,Kamiusagi Rope (ONA),"{'medium': 'https://cdn.myanimelist.net/images/anime/1437/145186.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1437/145186l.webp'}","Random ONAs of Kamiusagi Rope. Most are one-shot web collaborations or commercials, these shorts were not included in any DVD release of Kamiusagi Rope hence why they are bundled together for this entry rather than having their own independent entries. If a collaboration has multiple eps (eg. Tire Kan, au, Takarakuji, etc.) it will receive its own entry instead of being included here.",,17068.0,18878,382,57,2013-07-15,,ona,currently_airing,"['Comedy', 'Slice of Life']"
35311,Kamiusagi Rope x TOHO Cinemas,"{'medium': 'https://cdn.myanimelist.net/images/anime/11/85034.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/85034l.jpg'}",Kamiusagi Rope and TOHO Cinemas collaboration episodes that were released online only.,,17075.0,18322,425,51,2009-11-05,,ona,currently_airing,"['Comedy', 'Slice of Life']"
35312,Kamiusagi Rope x TOHO Cinemas (Movies),"{'medium': 'https://cdn.myanimelist.net/images/anime/11/85035.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/85035l.jpg'}","Kamiusagi Rope episodes for TOHO Cinemas that aired between theater commercials. Most are collaborations or advertisements and they are not considered to be a part of the movie series (ie. Kamiusagi Rope, Kamiusagi Rope 2, Kamiusagi Rope 3) due to being advertisements as well as having an irregular releases.

Some were shown at all TOHO Cinemas (eg. Kashiwa was shown everywhere to advertise the new Kashiwa TOHO Cinemas opening the following month) while others were regional restricted (eg. Hissawwaza was shown only in TOHO Cinemas Shinjuku in honor of the theater's grand opening as well as being a collaboration with the Godzilla franchise and Tokyo Metro's new IC Touch campaign).

None of these episodes were released online at a later date nor included in any DVD release of Kamiusagi Rope.
",,17076.0,18363,421,46,2014-01-11,,movie,currently_airing,"['Comedy', 'Slice of Life']"
30151,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/72182.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/72182l.jpg'}","Fourth season of Kamiusagi Rope, events occur after the feature film. Airs on Mezamashi TV instead of the theaters.",,17079.0,12073,2016,110,2012-11-16,,tv,currently_airing,"['Comedy', 'Slice of Life']"
61411,Kanchigai no Atelier Meister Mini Anime,"{'medium': 'https://cdn.myanimelist.net/images/anime/1949/149094.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1949/149094l.jpg'}","Mini anime of Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS Rank Datta to Iu Yoku Aru Hanashi.",,17087.0,19323,350,36,2025-04-06,,ona,currently_airing,['Comedy']
35695,Keito no Yousei: Knit to Wool,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/86111.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/86111l.jpg'}",A stop-motion anime using knitted characters. Knit and Wool are yarn fairies who create a fun knitted play time at night.,,17150.0,18516,410,43,2015-08-24,,tv_special,currently_airing,"['Fantasy', 'Kids']"
41100,Keshikko,"{'medium': 'https://cdn.myanimelist.net/images/anime/1234/105532.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1234/105532l.webp'}","Keshikko is Kamio Japan's new character line. Based in a stationary world, these are animals that live in erasers (keshigomu).",,17183.0,21031,250,27,2019-01-07,,ona,currently_airing,"['Kids', 'Music']"
54783,Kodomo datta Tsurai yo,"{'medium': 'https://cdn.myanimelist.net/images/anime/1015/134600.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1015/134600l.webp'}","Watabe and Nokishita are primary school students living in Japan in early 1990s. They like to play a popular RPG game or buy the popular chocolate snacks with stickers inside.

(Source: YouTube)",,17282.0,23717,133,13,2019-07-02,,ona,currently_airing,"['Kids', 'Slice of Life']"
35696,Konigiri-kun,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/86112.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/86112l.jpg'}",A stop-motion anime using bentou ingredients as the characters.,,17324.0,17843,461,54,2015-02-20,,tv_special,currently_airing,['Kids']
50249,Leer he Guoguo,"{'medium': 'https://cdn.myanimelist.net/images/anime/1652/131516.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1652/131516l.jpg'}",,,17550.0,22204,187,31,2020-09-04,,ona,currently_airing,"['Comedy', 'Romance']"
51563,Lian Ti Shi Wan Ceng: Wo Yang De Gou Dou Shi Dadi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1479/128914.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1479/128914l.webp'}","Five thousand years ago, teenager who had countlessly longed for cultivation, but because of his special physique, was unable to break through the physical training period and enter the next realm of cultivation. He has been practicing from the ancient mythology era to modern day.

(Source: Manga Updates)",,17581.0,20529,279,34,2021-09-15,,ona,currently_airing,"['Action', 'Fantasy']"
60570,Ling Long 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1980/150040.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1980/150040l.jpg'}",Second season of Ling Long.,,17610.0,17212,518,12,2025-05-23,,ona,currently_airing,"['Action', 'Sci-Fi']"
51210,Long Wang Dian 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1554/127542.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1554/127542l.jpg'}",,,17647.0,20555,277,23,2022,,ona,currently_airing,"['Action', 'Comedy', 'Harem', 'Romance']"
59156,Ludi Jian Xian,"{'medium': 'https://cdn.myanimelist.net/images/anime/1748/150196.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1748/150196l.webp'}","The top of the immortals, proud of the world, as long as my ancestor An is there, there is the sky. There are three million sword immortals in the world, and they must bow their heads when they meet me. As a sword immortal, I should suppress all enemies in the world. Who claims to be invincible, who claims to be undefeated?

(Source: iQIYI)",,17670.0,18365,421,70,2024-06-24,,ona,currently_airing,"['Action', 'Comedy', 'Fantasy']"
38776,Manul no Yuube,"{'medium': 'https://cdn.myanimelist.net/images/anime/1980/96936.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1980/96936l.jpg'}","Within the nature ""Darwin Kita! Kikimono Shin Densetsu"" program on NHK1.5 airs the short Manul no Yuube, based on a web manga/comic of the same name. It following animal characters who visit the bar Manul no Yuube. The bar is run by the Mama who is a Pallas's cat (Otocolobus manul) and serviced by the hostess Tsunomin who is a Brazilian treehopper (Bocydium globulare).",,17797.0,14382,1037,71,2018-11-11,,tv,currently_airing,['Slice of Life']
