id,title,main_picture,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,start_date,end_date,media_type,status,genres
48569,86 Part 2,"{'medium': 'https://cdn.myanimelist.net/images/anime/1321/117508.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1321/117508l.jpg'}","The disappearance of the Spearhead Squadron beyond the horizon does little to hide the intensity of the Republic of San Magnolia's endless propaganda. Vladilena Milizé continues to operate as ""Handler One,"" the commander of yet another dehumanized 86th faction's squadron in the continuous war against the Legion.

On the Western Front, Shinei Nouzen and his squad are quarantined in a military base controlled by the Federal Republic of Giad, formerly known as the Giadian Empire. The newly-established government grants the saved Eighty-Six full citizenship and freedom. Housed by the president Ernst Zimmerman himself, the group meets his adoptive daughter and the last Empress, Augusta Frederica Adel-Adler.

However, within the calm of this tender society, Shinei and his team feel that their purpose is on the battlefield. Before long, they are once again in the midst of the Legion's onslaught as a part of the Federacy's Nordlicht Squadron, accompanied by Augusta Frederica. But, as history repeats itself, they realize that no matter the side, death and pain on the front lines are the only comfort they know.

[Written by MAL Rewrite]",8.72,57,410,581069,334195,2021-10-03,2022-03-19,tv,finished_airing,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']"
39894,Hibike! Euphonium 3,"{'medium': 'https://cdn.myanimelist.net/images/anime/1216/142086.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1216/142086l.jpg'}","With the ensemble contest behind them, the members of the Kitauji High School concert band now aim to win a gold medal at the national competition. For third-year club president Kumiko Oumae and her friends, it is their last chance before graduation. Filled with anticipation and anxiety, Kumiko worries if she can successfully lead the band.

Amid her struggles, Kumiko encounters transfer student Mayu Kuroe. From her gentle demeanor to her talented euphonium skills, Mayu was a member of the Seira Girls' School concert band—a regular at nationals. While Mayu is friendly, Kumiko cannot help but have an indescribable feeling from their meeting.

As new members arrive and plans are set in motion, the club, with an insatiable hunger for a gold medal, learns what it truly takes to propel themselves to reach the national level.

[Written by MAL Rewrite]",8.72,58,2477,86726,32313,2024-04-07,2024-06-30,tv,finished_airing,"['Drama', 'Music', 'School']"
52215,Chi. Chikyuu no Undou ni Tsuite,"{'medium': 'https://cdn.myanimelist.net/images/anime/1749/145922.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1749/145922l.webp'}","Twelve-year-old prodigy Rafal believes in living rationally, so as to earn praise and respect from society while not being led astray by his emotions. To this end, he publicly states his intention to study theology—the academic field held in highest regard in early 15th century Poland. However, an encounter with a mysterious man upends Rafal's life, sparking an illogical desire to instead pursue his passion for astronomy.

Rafal is determined to prove the beauty and rationality of heliocentrism—the theory that the Earth revolves around the Sun. This belief is considered heretical by the powerful Church, which promotes geocentrism—the Sun revolving around the Earth—as the sole truth of the universe. Those whose beliefs do not align with the will of the Church suffer unfathomably gruesome consequences.

In pursuit of evidence for a heliocentric model of the universe, Rafal grapples with obtaining precise calculations and building empirical theories. His greatest challenge, however, lies in conducting this research discreetly—lest he wish to meet the same fate as other heretics.

[Written by MAL Rewrite]",8.71,59,1282,203867,71394,2024-10-05,2025-03-15,tv,finished_airing,"['Drama', 'Historical', 'Seinen']"
50172,Mob Psycho 100 III,"{'medium': 'https://cdn.myanimelist.net/images/anime/1228/125011.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1228/125011l.webp'}","After foiling a world-threatening plot, Shigeo ""Mob"" Kageyama returns to tackle the more exhausting aspects of his mundane life—starting with filling out his school's nerve-racking career form. Meanwhile, he continues to assist his mentor Arataka Reigen and the office's new recruit, Katsuya Serizawa, in solving paranormal cases of their clients. While continuing his duties, Mob also works on gaining more independence in his esper and human lives, as well as trying to integrate better with the people around him.

However, new supernatural and ordinary challenges test Mob’s emotional stability and force him to confront the realities around him. As he strives to continue forward on the path to maturity, Mob must resolve his emotional crises and reassess the naivety he has held on for so long.

[Written by MAL Rewrite]",8.71,60,269,783057,394697,2022-10-06,2022-12-22,tv,finished_airing,"['Action', 'Comedy', 'Supernatural']"
44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1656/137618.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1656/137618l.webp'}","When mankind's savagery surpasses his fear of death, there is little hope for those who wish to live honest lives. Beneath a full moon, a young boy witnesses the murder of the bandits who had enslaved him, and is then christened with a new name by the man who rescued him. This boy is Shinta, now known as Kenshin Himura, and he is destined to become a swordsman. The softness of his heart does not befit the occupation, but his desire to protect the innocent is absolute.

Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen details the origins of the man who would bear the name of Hitokiri Battousai long before he swore his oath not to kill and before he earned his reputation as an assassin. The young man's heart is divided between justice and corruption, while the fate of a nation rests on his actions.

[Written by MAL Rewrite]",8.7,61,915,286894,142006,1999-02-20,1999-09-22,ova,finished_airing,"['Action', 'Adult Cast', 'Drama', 'Historical', 'Romance', 'Samurai', 'Shounen']"
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1493/124765.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1493/124765l.jpg'}","Even after having risen to the utmost rank of shin'uchi, Yotarou struggles to find his own identity in the world of rakugo. Caught between his master's teachings and the late Sukeroku's unique style, his performance lacks an important ingredient—ego. And while his popularity packs the theaters, he is but one of the few; rakugo is under threat of being eclipsed.

Meanwhile Yakumo, regarded by many as the last bastion of preserving the popularity of rakugo, struggles to cope with his elderly state. Even though his performances are still stellar, he fears that he is nearing his limits. His doubts grow stronger as an old friend creeps ever closer. Konatsu, for her part, attempts to raise her son as a single mother, which Yotarou is heavily opposed to. Instead, he seeks to persuade her to marry him and in turn raise her son as his own.

In Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen, the curtains fall on Yotarou and Yakumo's story, tasked with restoring the near-obsolete art form as well as overcoming their internal conflicts.

[Written by MAL Rewrite]",8.7,62,1327,196880,68140,2017-01-07,2017-03-25,tv,finished_airing,"['Adult Cast', 'Drama', 'Historical', 'Josei', 'Love Polygon', 'Performing Arts']"
53998,Bleach: Sennen Kessen-hen - Ketsubetsu-tan,"{'medium': 'https://cdn.myanimelist.net/images/anime/1164/138058.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1164/138058l.webp'}","After a brutal surprise attack by the forces of Quincy King Yhwach, the resident Reapers of the Soul Society lick their wounds and mourn their losses. Many of the surviving Soul Reaper captains train to battle without their Bankai, the ultimate technique wielded by the fiercest warriors.

In the previous assault, Ichigo Kurosaki narrowly managed to help fend off Yhwach's fearsome wrath. However, to ultimately defeat his godly adversary and save his allies, Ichigo must now undergo severe training that will push him beyond his physical, emotional, and mental limits.

Though Yhwach already holds the upper hand in this ongoing blood feud, he also successfully recruits Uryuu Ishida, Ichigo's close friend and rival, to be his successor. Yhwach strikes out once again at the weakened Soul Society, intent on finally obliterating his long-standing enemies. As Ichigo struggles to attain new power, the Soul Reaper captains fight for survival and borrowed time.

[Written by MAL Rewrite]",8.7,63,723,358833,198984,2023-07-08,2023-09-30,tv,finished_airing,"['Action', 'Adventure', 'Shounen', 'Supernatural']"
1575,Code Geass: Hangyaku no Lelouch,"{'medium': 'https://cdn.myanimelist.net/images/anime/1032/135088.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1032/135088l.webp'}","In the year 2010, the Holy Empire of Britannia is establishing itself as a dominant military nation, starting with the conquest of Japan. Renamed to Area 11 after its swift defeat, Japan has seen significant resistance against these tyrants in an attempt to regain independence.

Lelouch Lamperouge, a Britannian student, unfortunately finds himself caught in a crossfire between the Britannian and the Area 11 rebel armed forces. He is able to escape, however, thanks to the timely appearance of a mysterious girl named C.C., who bestows upon him Geass, the ""Power of Kings."" Realizing the vast potential of his newfound ""power of absolute obedience,"" Lelouch embarks upon a perilous journey as the masked vigilante known as Zero, leading a merciless onslaught against Britannia in order to get revenge once and for all.

[Written by MAL Rewrite]",8.7,64,22,2368186,1463544,2006-10-06,2007-07-29,tv,finished_airing,"['Action', 'Award Winning', 'Drama', 'Mecha', 'Military', 'School', 'Sci-Fi', 'Super Power']"
21939,Mushishi Zoku Shou,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/58533.webp', 'large': 'https://cdn.myanimelist.net/images/anime/13/58533l.webp'}","Perceived as strange and feared by man, over time the misshapen ones came to be known as Mushi. Although they harbor no ill intentions towards humans, many suffer from the side effects of their existence and strange nature; exploiting the Mushi without understanding them, even unintentionally, can lead to disaster and strife for any involved. Mushishi Zoku Shou continues the story of Mushishi Ginko on his journey to help the visible world to coexist with the Mushi.

During his travels, Ginko discovers various gifted individuals—those cursed by circumstance and those maintaining a fragile symbiosis with the Mushi—inevitably confronting the question of whether humanity, talented and tortured alike, can manage the responsibility of the unseen. Moreover, as a Mushishi, Ginko must learn more about these strange beings and decide if he has the right to interfere with the complex relationships between Mushi and mankind.

[Written by MAL Rewrite]",8.69,65,829,316529,124468,2014-04-05,2014-06-21,tv,finished_airing,"['Adult Cast', 'Adventure', 'Historical', 'Iyashikei', 'Mystery', 'Seinen', 'Slice of Life', 'Supernatural']"
40434,Mo Dao Zu Shi: Wanjie Pian,"{'medium': 'https://cdn.myanimelist.net/images/anime/1634/116782.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1634/116782l.webp'}","Along an empty road in the rural countryside, Wei Wuxian and Lan Wangji stumble across a stone plaque that reads ""Yi City."" Still on their quest to unravel the mystery behind the cursed severed arm, they venture into the deserted city to obtain further leads.

However, with the appearance of a mysterious new cultivator, the demonic arm investigation leads Wei Wuxian and Lan Wangji to a plot that threatens the cultivation world as they know it. The gravity of the new situation escalates when the two find it involves the chief cultivator of the renowned Lanling Jin Sect—Jin Guangyao.

As the pair continue to piece together the crucial conspiracies of the cultivation history, their friends and colleagues grow suspicious of their motives. With the world against him, Wei Wuxian must prove he is not the demonic sorcerer people believe him to be to regain their trust and save the cultivation world from the sinister evil lurking within it.

[Written by MAL Rewrite]
",8.68,66,2400,90664,32175,2021-08-07,2021-10-16,ona,finished_airing,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Historical', 'Mystery', 'Mythology', 'Reincarnation']"
245,Great Teacher Onizuka,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/11460.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/11460l.jpg'}","Twenty-two-year-old Eikichi Onizuka—ex-biker gang leader, conqueror of Shonan, and virgin—has a dream: to become the greatest high school teacher in all of Japan. This isn't because of a passion for teaching, but because he wants a loving teenage wife when he's old and gray. Still, for a perverted, greedy, and lazy delinquent, there is more to Onizuka than meets the eye. So when he lands a job as the homeroom teacher of the Class 3-4 at the prestigious Holy Forest Academy—despite suplexing the Vice Principal—all of his talents are put to the test, as this class is particularly infamous.

Due to their utter contempt for all teachers, the class' students use psychological warfare to mentally break any new homeroom teacher they get, forcing them to quit and leave school. However, Onizuka isn't your average teacher, and he's ready for any challenge in his way.

Bullying, suicide, and sexual harassment are just a few of the issues his students face daily. By tackling the roots of their problems, Onizuka supports them with his unpredictable and unconventional methods—even if it means jumping off a building to save a suicidal child. Thanks to his eccentric charm and fun-loving nature, Class 3-4 slowly learns just how enjoyable school can be when you're the pupils of the Great Teacher Onizuka.

[Written by MAL Rewrite]",8.68,67,220,878669,430385,1999-06-30,2000-09-17,tv,finished_airing,"['Comedy', 'Delinquents', 'School', 'Shounen', 'Workplace']"
33352,Violet Evergarden,"{'medium': 'https://cdn.myanimelist.net/images/anime/1795/95088.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1795/95088l.webp'}","The Great War finally came to an end after four long years of conflict; fractured in two, the continent of Telesis slowly began to flourish once again. Caught up in the bloodshed was Violet Evergarden, a young girl raised for the sole purpose of decimating enemy lines. Hospitalized and maimed in a bloody skirmish during the War's final leg, she was left with only words from the person she held dearest, but with no understanding of their meaning.

Recovering from her wounds, Violet starts a new life working at CH Postal Services after a falling out with her new intended guardian family. There, she witnesses by pure chance the work of an ""Auto Memory Doll,"" amanuenses that transcribe people's thoughts and feelings into words on paper. Moved by the notion, Violet begins work as an Auto Memory Doll, a trade that will take her on an adventure, one that will reshape the lives of her clients and hopefully lead to self-discovery.

[Written by MAL Rewrite]",8.68,68,46,1900466,1037728,2018-01-11,2018-04-05,tv,finished_airing,['Drama']
57864,Monogatari Series: Off & Monster Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1142/146776.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1142/146776l.webp'}","Koyomi Araragi spent his last year of high school helping girls in his town resolve various supernatural afflictions. But now Araragi has departed for university, leaving his friends to fend for themselves against new problems and curses that plague them. Yotsugi Ononoki, once a human corpse and now a living doll, takes residence in Araragi's home, keeping watch over his sister Tsukihi, a girl harboring a mystical secret of her own. As part of her duties, Yotsugi fills Araragi's vacated role as occult expert, assisting others in town with their issues.

One of these girls, middle school student Nadeko Sengoku, slowly recovers from her own recent brushes with the paranormal. She avoids returning to school, instead spending time alone in her room and pursuing her dream of becoming a professional manga artist. In order to speed up Nadeko's quest for mastery of her craft, Yotsugi convinces her to create four copies of herself, each representing a distinct aspect of Nadeko's personality. However, the clones refuse to help Nadeko, instead escaping into the town and creating a chaotic mess. Now forced to grapple with her own fractured sense of identity, Nadeko sets out to capture them and resolve her inner conflict.

[Written by MAL Rewrite]",8.67,69,2421,89643,31793,2024-07-06,2024-10-19,ona,finished_airing,"['Comedy', 'Mystery', 'Supernatural', 'Vampire']"
164,Mononoke Hime,"{'medium': 'https://cdn.myanimelist.net/images/anime/1355/147277.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1355/147277l.webp'}","When an Emishi village is attacked by a fierce demon boar, the young prince Ashitaka puts his life at stake to defend his tribe. With its dying breath, the beast curses the prince's arm, granting him demonic powers while gradually siphoning his life away. Instructed by the village elders to travel westward for a cure, Ashitaka arrives at Tatara, the Iron Town, where he finds himself embroiled in a fierce conflict: Lady Eboshi of Tatara, promoting constant deforestation, stands against Princess San and the sacred spirits of the forest, who are furious at the destruction brought by the humans. As the opposing forces of nature and mankind begin to clash in a desperate struggle for survival, Ashitaka attempts to seek harmony between the two, all the while battling the latent demon inside of him. Princess Mononoke is a tale depicting the connection of technology and nature, while showing the path to harmony that could be achieved by mutual acceptance.

[Written by MAL Rewrite]",8.67,70,106,1326122,854408,1997-07-12,1997-07-12,movie,finished_airing,"['Action', 'Adventure', 'Award Winning', 'Fantasy']"
56784,Bleach: Sennen Kessen-hen - Soukoku-tan,"{'medium': 'https://cdn.myanimelist.net/images/anime/1595/144074.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1595/144074l.webp'}","After an awe-inspiring battle with Ichibei Hyousube—leader of the Soul Society's Royal Guard—the powerful Yhwach moves into the final stage of his master plan. He aims to slay the Soul King, the being whose very existence maintains the status quo of three worlds: Hueco Mundo, the Soul Society, and the realm of humans that Ichigo Kurosaki and his closest friends hail from. Conquering his own bout with the remainder of the Royal Guard, Uryuu Ishida joins Yhwach in his efforts to create a new world in his image.

With a flood of resolution and newfound power, Ichigo rushes to stop Yhwach from accomplishing his ultimate goal and save the countless lives within the three existing realms. But Ichigo has a complicated lineage, one that leaves him susceptible to Yhwach's sinister influence.

Meanwhile, in a final desperate gambit, Jirou Sakuranosuke Shunsui Kyouraku, the newly promoted head captain of the Soul Society's combat corps, enlists the help of an old enemy whose immense power may turn the tide of battle.

[Written by MAL Rewrite]",8.67,71,1126,235860,115244,2024-10-05,2024-12-28,tv,finished_airing,"['Action', 'Adventure', 'Shounen', 'Supernatural']"
5258,Hajime no Ippo: New Challenger,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/56617.webp', 'large': 'https://cdn.myanimelist.net/images/anime/8/56617l.webp'}","Japanese Featherweight Champion Ippo Makunouchi has successfully defended and retained his title. Meanwhile, his rival, Ichirou Miyata, has resurfaced in Japan, aiming for his own Featherweight belt in the Oriental Pacific Boxing Federation. When the rest of the world comes knocking, however, will Japan's best fighters rise to the challenge and achieve glory at the top? Or will the small island nation be crushed under the weight of greater entities? This time, champions will become challengers issuing a call to the rest of the world and ready to show off their fighting spirit!

[Written by MAL Rewrite]",8.67,72,860,309814,179841,2009-01-07,2009-07-01,tv,finished_airing,"['Combat Sports', 'Shounen', 'Sports']"
431,Howl no Ugoku Shiro,"{'medium': 'https://cdn.myanimelist.net/images/anime/1470/138723.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1470/138723l.webp'}","That jumbled piece of architecture, that cacophony of hissing steam and creaking joints, with smoke billowing from it as it moves on its own... That castle is home to the magnificent wizard Howl, infamous for both his magical prowess and for being a womanizer—or so the rumor goes in Sophie Hatter's small town. Sophie, as the plain daughter of a hatmaker, does not expect much from her future and is content with working hard in the shop. 

However, Sophie's simple life takes a turn for the exciting when she is ensnared in a disturbing situation, and the mysterious wizard appears to rescue her. Unfortunately, this encounter, brief as it may be, spurs the vain and vengeful Witch of the Waste—in a fit of jealousy caused by a past discord with Howl—to put a curse on the maiden, turning her into an old woman.

In an endeavor to return to normal, Sophie must accompany Howl and a myriad of eccentric companions—ranging from a powerful fire demon to a hopping scarecrow—in his living castle, on a dangerous adventure as a raging war tears their kingdom apart.

[Written by MAL Rewrite]",8.67,73,100,1424017,982342,2004-11-20,2004-11-20,movie,finished_airing,"['Adventure', 'Award Winning', 'Drama', 'Fantasy', 'Romance']"
33050,Fate/stay night Movie: Heaven's Feel - III. Spring Song,"{'medium': 'https://cdn.myanimelist.net/images/anime/1142/112957.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1142/112957l.jpg'}","The Fifth Holy Grail War in Fuyuki City has reached a turning point in which the lives of all participants are threatened as the hidden enemy finally reveals itself. As Shirou Emiya, Rin Toosaka, and Illyasviel von Einzbern discover the true, corruptive nature of the shadow that has been rampaging throughout the city, they realize just how dire the situation is. In order to protect their beloved ones, the group must hold their own against the seemingly insurmountable enemy force—even if some of those foes were once their allies, or perhaps, something more intimate.

As the final act of this chaotic war commences, the ideals Shirou believes will soon be challenged by an excruciating dilemma: is it really possible to save a world where everything seems to have gone wrong?

[Written by MAL Rewrite]",8.65,74,672,382135,206440,2020-08-15,2020-08-15,movie,finished_airing,"['Action', 'Fantasy', 'Urban Fantasy']"
49413,Shiguang Dailiren II,"{'medium': 'https://cdn.myanimelist.net/images/anime/1897/137108.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1897/137108l.webp'}","The attempt to capture the mysterious perpetrator who possesses people ends tragically: Lu Guang is rushed to the hospital in a critical state, while Cheng Xiaoshi is arrested for the alleged crime. In light of recent events, the father of Liu Min unleashes his skilled, ruthless lawyer—Qian Jin—after Police Chief Li Xiao, who is spearheading the investigation related to the photo studio owned by Qiao Ling.

It appears that no one is safe from the unpredictable and fatal attacks of the adversary who painstakingly hides their identity. As he tries to learn from his past mistakes, Cheng Xiaoshi must act swiftly and decisively to put an end to this devastating trail of death.

[Written by MAL Rewrite]",8.65,75,1685,148262,66037,2023-07-14,2023-09-22,ona,finished_airing,"['Adult Cast', 'Drama', 'Mystery', 'Super Power', 'Suspense', 'Time Travel']"
50399,Tian Guan Cifu Er,"{'medium': 'https://cdn.myanimelist.net/images/anime/1203/139210.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1203/139210l.webp'}","Although most gods in the heavenly realm avoid dealing with the forgotten god Xie Lian, Heavenly Emperor Jun Wu holds him in good graces. Xie Lian's luck is otherwise terrible, and adding to his troubles, the gods seem to suspect that Xie Lian's recent companion was the dreaded Ghost King Hua Cheng. Despite what others may think of him, Xie Lian fondly recalls Hua Cheng's promise: the next time they meet, Hua Cheng will appear in his true form.

Jun Wu informs Xie Lian of the unsettling news that a god's distress signal was seen coming from the Ghost City—the most prosperous place in the ghost realm, where the only law is Hua Cheng himself. As Xie Lian has no qualms about stepping into Hua Cheng's territory, he infiltrates the city to locate the lost god. There, the genuine Hua Cheng is already waiting. He is the most feared being across the three realms, yet before Xie Lian, his arrogance erodes. Without revealing the reason for his generosity, he spares no power or means to ease the burdens of Xie Lian's endlessly unfortunate past.

[Written by MAL Rewrite]",8.65,76,3148,56973,20708,2023-10-18,2024-01-17,ona,finished_airing,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Historical', 'Mythology']"
58125,Look Back,"{'medium': 'https://cdn.myanimelist.net/images/anime/1716/142633.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1716/142633l.webp'}","Ayumu Fujino may only be in the fourth grade, but she already basks in high praise for her hand-drawn four-panel comics featured in the school's newspaper. However, when she is asked to share the page with Kyoumoto—a reclusive student she has never met—Fujino feels inadequate for the first time: her free-spirited drawings look embarrassingly amateurish next to Kyoumoto's breathtakingly detailed art.

For a year, Fujino shuts out the world, obsessively studying manga creation and drawing tirelessly to catch up to her faceless competition. But Kyoumoto's talent far exceeds hers, and Fujino quits it all. Another year passes, and on the day of their graduation, Fujino finally meets Kyoumoto. This unkempt, shy, and stuttering girl has actually been Fujino's biggest fan all along. Their encounter reignites Fujino's passion for art and sparks the beginning of a years-long friendship built on rivalry, admiration, and their shared love of manga.

[Written by MAL Rewrite]",8.65,77,1518,170554,91224,2024-06-28,2024-06-28,movie,finished_airing,"['Drama', 'Otaku Culture', 'Shounen']"
457,Mushishi,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/73862.webp', 'large': 'https://cdn.myanimelist.net/images/anime/2/73862l.webp'}","""Mushi"": the most basic forms of life in the world. They exist without any goals or purposes aside from simply ""being."" They are beyond the shackles of the words ""good"" and ""evil."" Mushi can exist in countless forms and are capable of mimicking things from the natural world such as plants, diseases, and even phenomena like rainbows.

This is, however, just a vague definition of these entities that inhabit the vibrant world of Mushishi, as to even call them a form of life would be an oversimplification. Detailed information on Mushi is scarce because the majority of humans are unaware of their existence.

So what are Mushi and why do they exist? This is the question that a ""Mushishi,"" Ginko, ponders constantly. Mushishi are those who research Mushi in hopes of understanding their place in the world's hierarchy of life.

Ginko chases rumors of occurrences that could be tied to Mushi, all for the sake of finding an answer.

It could, after all, lead to the meaning of life itself.

[Written by MAL Rewrite]",8.65,78,225,872736,289640,2005-10-23,2006-06-19,tv,finished_airing,"['Adult Cast', 'Adventure', 'Historical', 'Iyashikei', 'Mystery', 'Seinen', 'Slice of Life', 'Supernatural']"
46102,Odd Taxi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1981/113348.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1981/113348l.webp'}","Eccentric and blunt, the walrus Hiroshi Odokawa lives a relatively normal life. He drives a taxi for a living, and there he meets several unique individuals: the jobless Taichi Kabasawa who is dead-set on going viral, the mysterious nurse Miho Shirakawa, the struggling comedic duo ""Homo Sapiens,"" and Dobu, a well-known delinquent.

But Odokawa's simple way of life is about to be turned upside down. The case of a missing girl the police have been tracking leads back to him, and now both the yakuza and a duo of corrupt cops are on his tail.

[Written by MAL Rewrite]",8.64,79,510,477830,235530,2021-04-06,2021-06-29,tv,finished_airing,"['Adult Cast', 'Anthropomorphic', 'Award Winning', 'Drama', 'Mystery', 'Organized Crime', 'Suspense']"
23273,Shigatsu wa Kimi no Uso,"{'medium': 'https://cdn.myanimelist.net/images/anime/1405/143284.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1405/143284l.webp'}","Kousei Arima is a child prodigy known as the ""Human Metronome"" for playing the piano with precision and perfection. Guided by a strict mother and rigorous training, Kousei dominates every competition he enters, earning the admiration of his musical peers and praise from audiences. When his mother suddenly passes away, the subsequent trauma makes him unable to hear the sound of a piano, and he never takes the stage thereafter.

Nowadays, Kousei lives a quiet and unassuming life as a junior high school student alongside his friends Tsubaki Sawabe and Ryouta Watari. While struggling to get over his mother's death, he continues to cling to music. His monochrome life turns upside down the day he encounters the eccentric violinist Kaori Miyazono, who thrusts him back into the spotlight as her accompanist. Through a little lie, these two young musicians grow closer together as Kaori tries to fill Kousei's world with color.

[Written by MAL Rewrite]
",8.64,80,24,2327750,1414856,2014-10-10,2015-03-20,tv,finished_airing,"['Drama', 'Love Polygon', 'Music', 'Romance', 'School', 'Shounen']"
2001,Tengen Toppa Gurren Lagann,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/5123.webp', 'large': 'https://cdn.myanimelist.net/images/anime/4/5123l.webp'}","Simon and Kamina were born and raised in a deep, underground village, hidden from the fabled surface. Kamina is a free-spirited loose cannon bent on making a name for himself, while Simon is a timid young boy with no real aspirations. One day while excavating the earth, Simon stumbles upon a mysterious object that turns out to be the ignition key to an ancient artifact of war, which the duo dubs Lagann. Using their new weapon, Simon and Kamina fend off a surprise attack from the surface with the help of Yoko Littner, a hot-blooded redhead wielding a massive gun who wanders the world above.

In the aftermath of the battle, the sky is now in plain view, prompting Simon and Kamina to set off on a journey alongside Yoko to explore the wastelands of the surface. Soon, they join the fight against the ""Beastmen,"" humanoid creatures that terrorize the remnants of humanity in powerful robots called ""Gunmen."" Although they face some challenges and setbacks, the trio bravely fights these new enemies alongside other survivors to reclaim the surface, while slowly unraveling a galaxy-sized mystery.

[Written by MAL Rewrite]",8.64,81,67,1694714,939099,2007-04-01,2007-09-30,tv,finished_airing,"['Action', 'Adventure', 'Award Winning', 'Mecha', 'Sci-Fi']"
35760,Shingeki no Kyojin Season 3,"{'medium': 'https://cdn.myanimelist.net/images/anime/1173/92110.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1173/92110l.jpg'}","Still threatened by the ""Titans"" that rob them of their freedom, mankind remains caged inside the two remaining walls. Efforts to eradicate these monsters continue; however, threats arise not only from the Titans beyond the walls, but from the humans within them as well.

After being rescued from the Colossal and Armored Titans, Eren Yaeger devotes himself to improving his Titan form. Krista Lenz struggles to accept the loss of her friend, Captain Levi chooses Eren and his friends to form his new personal squad, and Commander Erwin Smith recovers from his injuries. All seems well for the soldiers, until the government suddenly demands custody of Eren and Krista. The Survey Corps' recent successes have drawn attention, and a familiar face from Levi's past is sent to collect the wanted soldiers. Sought after by the government, Levi and his new squad must evade their adversaries in hopes of keeping Eren and Krista safe.

Eren and his fellow soldiers are not only fighting for their survival against the terrifying Titans, but also against the terror of a far more conniving foe: their fellow humans.

[Written by MAL Rewrite]",8.63,82,18,2527778,1716740,2018-07-23,2018-10-15,tv,finished_airing,"['Action', 'Drama', 'Gore', 'Military', 'Shounen', 'Survival', 'Suspense']"
34599,Made in Abyss,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/86733.webp', 'large': 'https://cdn.myanimelist.net/images/anime/6/86733l.webp'}","The Abyss—a gaping chasm stretching down into the depths of the earth, filled with mysterious creatures and relics from a time long past. How did it come to be? What lies at the bottom? Countless brave individuals, known as Divers, have sought to solve these mysteries of the Abyss, fearlessly descending into its darkest realms. The best and bravest of the Divers, the White Whistles, are hailed as legends by those who remain on the surface.

Riko, daughter of the missing White Whistle Lyza the Annihilator, aspires to become like her mother and explore the furthest reaches of the Abyss. However, just a novice Red Whistle herself, she is only permitted to roam its most upper layer. Even so, Riko has a chance encounter with a mysterious robot with the appearance of an ordinary young boy. She comes to name him Reg, and he has no recollection of the events preceding his discovery. Certain that the technology to create Reg must come from deep within the Abyss, the two decide to venture forth into the chasm to recover his memories and see the bottom of the great pit with their own eyes. However, they know not of the harsh reality that is the true existence of the Abyss.

[Written by MAL Rewrite]",8.63,83,91,1477629,798087,2017-07-07,2017-09-29,tv,finished_airing,"['Adventure', 'Drama', 'Fantasy', 'Gore', 'Mystery', 'Sci-Fi']"
